# Parameter binning output: param, bin_idx, loglik_sum
  3  48                 Infinity
  3  49                 Infinity
  3  50                 Infinity
  3  51                 Infinity
  3  52                 Infinity
  3  53                 Infinity
  3  54                 Infinity
  3  55                 Infinity
  3  56                 Infinity
  3  57                 Infinity
  3  58                 Infinity
  3  59                 Infinity
  3  60                 Infinity
  3  61                 Infinity
  3  62                 Infinity
  3  63                 Infinity
  3  64                 Infinity
  3  65                 Infinity
  3  66                 Infinity
  3  67                 Infinity
  3  68                 Infinity
  3  69                 Infinity
  3  70                 Infinity
  3  71                 Infinity
  3  72     0.00000000000000E+00
  3  73     0.00000000000000E+00
  3  74     0.00000000000000E+00
  3  75     0.00000000000000E+00
  3  76     0.00000000000000E+00
  3  77     0.00000000000000E+00
  3  78     0.00000000000000E+00
  3  79     0.00000000000000E+00
  3  80     0.00000000000000E+00
  3  81     0.00000000000000E+00
  3  82     0.00000000000000E+00
  3  83     0.00000000000000E+00
  3  84     0.00000000000000E+00
  3  85     0.00000000000000E+00
  3  86     0.00000000000000E+00
  3  87     0.00000000000000E+00
  3  88     0.00000000000000E+00
  3  89     0.00000000000000E+00
  3  90     0.00000000000000E+00
  3  91     0.00000000000000E+00
  3  92     0.00000000000000E+00
  3  93     0.00000000000000E+00
  3  94     0.00000000000000E+00
  3  95     0.00000000000000E+00
  3  96     0.00000000000000E+00
  3  97     0.00000000000000E+00
  3  98     0.00000000000000E+00
  3  99     0.00000000000000E+00
  3 100     0.00000000000000E+00
  4   1                 Infinity
  4   2                 Infinity
  4   3                 Infinity
  4   4                 Infinity
  4   5                 Infinity
  4   6                 Infinity
  4   7                 Infinity
  4   8                 Infinity
  4   9                 Infinity
  4  10                 Infinity
  4  11                 Infinity
  4  12                 Infinity
  4  13                 Infinity
  4  14                 Infinity
  4  15                 Infinity
  4  16                 Infinity
  4  17                 Infinity
  4  18                 Infinity
  4  19                 Infinity
  4  20                 Infinity
  4  21                 Infinity
  4  22                 Infinity
  4  23                 Infinity
  4  24                 Infinity
  4  25                 Infinity
  4  26                 Infinity
  4  27                 Infinity
  4  28                 Infinity
  4  29                 Infinity
  4  30                 Infinity
  4  31                 Infinity
  4  32                 Infinity
  4  33                 Infinity
  4  34                 Infinity
  4  35                 Infinity
  4  36                 Infinity
  4  37                 Infinity
  4  38                 Infinity
  4  39                 Infinity
  4  40                 Infinity
  4  41                 Infinity
  4  42                 Infinity
  4  43                 Infinity
  4  44                 Infinity
  4  45                 Infinity
  4  46                 Infinity
  4  47                 Infinity
  4  48                 Infinity
  4  49                 Infinity
  4  50                 Infinity
  4  51                 Infinity
  4  52                 Infinity
  4  53                 Infinity
  4  54                 Infinity
  4  55                 Infinity
  4  56                 Infinity
  4  57                 Infinity
  4  58                 Infinity
  4  59                 Infinity
  4  60                 Infinity
  4  61                 Infinity
  4  62                 Infinity
  4  63                 Infinity
  4  64                 Infinity
  4  65                 Infinity
  4  66                 Infinity
  4  67                 Infinity
  4  68                 Infinity
  4  69                 Infinity
  4  70                 Infinity
  4  71                 Infinity
  4  72                 Infinity
  4  73                 Infinity
  4  74                 Infinity
  4  75                 Infinity
  4  76                 Infinity
  4  77                 Infinity
  4  78                 Infinity
  4  79                 Infinity
  4  80                 Infinity
  4  81                 Infinity
  4  82                 Infinity
  4  83                 Infinity
  4  84                 Infinity
  4  85                 Infinity
  4  86                 Infinity
  4  87                 Infinity
  4  88                 Infinity
  4  89                 Infinity
  4  90                 Infinity
  4  91                 Infinity
  4  92                 Infinity
  4  93                 Infinity
  4  94                 Infinity
  4  95                 Infinity
  4  96                 Infinity
  4  97                 Infinity
  4  98                 Infinity
  4  99                 Infinity
  4 100     0.00000000000000E+00
  5   1                 Infinity
  5   2                 Infinity
  5   3                 Infinity
  5   4                 Infinity
  5   5                 Infinity
  5   6                 Infinity
  5   7                 Infinity
  5   8                 Infinity
  5   9                 Infinity
  5  10                 Infinity
  5  11                 Infinity
  5  12                 Infinity
  5  13                 Infinity
  5  14                 Infinity
  5  15                 Infinity
  5  16                 Infinity
  5  17                 Infinity
  5  18                 Infinity
  5  19                 Infinity
  5  20                 Infinity
  5  21                 Infinity
  5  22                 Infinity
  5  23                 Infinity
  5  24                 Infinity
  5  25                 Infinity
  5  26                 Infinity
  5  27                 Infinity
  5  28                 Infinity
  5  29                 Infinity
  5  30                 Infinity
  5  31                 Infinity
  5  32                 Infinity
  5  33                 Infinity
  5  34                 Infinity
  5  35                 Infinity
  5  36                 Infinity
  5  37                 Infinity
  5  38                 Infinity
  5  39                 Infinity
  5  40                 Infinity
  5  41                 Infinity
  5  42                 Infinity
  5  43                 Infinity
  5  44                 Infinity
  5  45                 Infinity
  5  46                 Infinity
  5  47                 Infinity
  5  48                 Infinity
  5  49                 Infinity
  5  50                 Infinity
  5  51                 Infinity
  5  52                 Infinity
  5  53                 Infinity
  5  54                 Infinity
  5  55                 Infinity
  5  56                 Infinity
  5  57                 Infinity
  5  58                 Infinity
  5  59                 Infinity
  5  60                 Infinity
  5  61                 Infinity
  5  62                 Infinity
  5  63                 Infinity
  5  64                 Infinity
  5  65                 Infinity
  5  66                 Infinity
  5  67                 Infinity
  5  68                 Infinity
  5  69                 Infinity
  5  70                 Infinity
  5  71                 Infinity
  5  72                 Infinity
  5  73                 Infinity
  5  74                 Infinity
  5  75                 Infinity
  5  76                 Infinity
  5  77                 Infinity
  5  78                 Infinity
  5  79                 Infinity
  5  80                 Infinity
  5  81                 Infinity
  5  82                 Infinity
  5  83                 Infinity
  5  84                 Infinity
  5  85                 Infinity
  5  86                 Infinity
  5  87                 Infinity
  5  88                 Infinity
  5  89                 Infinity
  5  90                 Infinity
  5  91                 Infinity
  5  92                 Infinity
  5  93                 Infinity
  5  94                 Infinity
  5  95                 Infinity
  5  96                 Infinity
  5  97                 Infinity
  5  98                 Infinity
  5  99                 Infinity
  5 100     0.00000000000000E+00
  6   1                 Infinity
  6   2                 Infinity
  6   3                 Infinity
  6   4                 Infinity
  6   5                 Infinity
  6   6                 Infinity
  6   7                 Infinity
  6   8                 Infinity
  6   9                 Infinity
  6  10                 Infinity
  6  11                 Infinity
  6  12                 Infinity
  6  13                 Infinity
  6  14                 Infinity
  6  15                 Infinity
  6  16                 Infinity
  6  17                 Infinity
  6  18                 Infinity
  6  19                 Infinity
  6  20                 Infinity
  6  21                 Infinity
  6  22                 Infinity
  6  23                 Infinity
  6  24                 Infinity
  6  25                 Infinity
  6  26                 Infinity
  6  27                 Infinity
  6  28                 Infinity
  6  29                 Infinity
  6  30                 Infinity
  6  31                 Infinity
  6  32                 Infinity
  6  33                 Infinity
  6  34                 Infinity
  6  35                 Infinity
  6  36                 Infinity
  6  37                 Infinity
  6  38                 Infinity
  6  39                 Infinity
  6  40                 Infinity
  6  41                 Infinity
  6  42                 Infinity
  6  43                 Infinity
  6  44                 Infinity
  6  45                 Infinity
  6  46                 Infinity
  6  47                 Infinity
  6  48                 Infinity
  6  49                 Infinity
  6  50                 Infinity
  6  51                 Infinity
  6  52                 Infinity
  6  53                 Infinity
  6  54                 Infinity
  6  55                 Infinity
  6  56                 Infinity
  6  57                 Infinity
  6  58                 Infinity
  6  59                 Infinity
  6  60                 Infinity
  6  61                 Infinity
  6  62                 Infinity
  6  63                 Infinity
  6  64                 Infinity
  6  65                 Infinity
  6  66                 Infinity
  6  67                 Infinity
  6  68                 Infinity
  6  69                 Infinity
  6  70                 Infinity
  6  71                 Infinity
  6  72                 Infinity
  6  73                 Infinity
  6  74                 Infinity
  6  75                 Infinity
  6  76                 Infinity
  6  77                 Infinity
  6  78                 Infinity
  6  79                 Infinity
  6  80                 Infinity
  6  81                 Infinity
  6  82                 Infinity
  6  83                 Infinity
  6  84                 Infinity
  6  85                 Infinity
  6  86                 Infinity
  6  87                 Infinity
  6  88                 Infinity
  6  89                 Infinity
  6  90                 Infinity
  6  91                 Infinity
  6  92                 Infinity
  6  93                 Infinity
  6  94                 Infinity
  6  95     2.85318709550457+262
  6  96                 Infinity
  6  97     7.67358169919313E+14
  6  98     3.23143141328882-131
  6  99     0.00000000000000E+00
  6 100     0.00000000000000E+00
  7   1                 Infinity
  7   2                 Infinity
  7   3                 Infinity
  7   4                 Infinity
  7   5                 Infinity
  7   6                 Infinity
  7   7                 Infinity
  7   8                 Infinity
  7   9                 Infinity
  7  10                 Infinity
  7  11                 Infinity
  7  12                 Infinity
  7  13                 Infinity
  7  14                 Infinity
  7  15                 Infinity
  7  16                 Infinity
  7  17                 Infinity
  7  18                 Infinity
  7  19                 Infinity
  7  20                 Infinity
  7  21                 Infinity
  7  22                 Infinity
  7  23                 Infinity
  7  24                 Infinity
  7  25                 Infinity
  7  26                 Infinity
  7  27                 Infinity
  7  28                 Infinity
  7  29                 Infinity
  7  30                 Infinity
  7  31                 Infinity
  7  32                 Infinity
  7  33                 Infinity
  7  34                 Infinity
  7  35                 Infinity
  7  36                 Infinity
  7  37                 Infinity
  7  38                 Infinity
  7  39                 Infinity
  7  40                 Infinity
  7  41                 Infinity
  7  42                 Infinity
  7  43                 Infinity
  7  44                 Infinity
  7  45                 Infinity
  7  46                 Infinity
  7  47                 Infinity
  7  48                 Infinity
  7  49                 Infinity
  7  50                 Infinity
  7  51                 Infinity
