p1     2.76775596730594E-01
p2    -1.49130775176928E-01
p3    -2.18091096280955E-01
p4     1.14619106617292E+00
p5     4.97076847082269E+00
p6     5.38714563065268E-01
p7     6.20522926687753E-02
p8    -2.59561588551270E-02
p9     2.07423106728973E+00
p10     4.48965461561720E+00
p11     7.27803081745868E+00
